key,author,date,stars,title,helpful_yes,helpful_no,text
20_breyers,Jenerator26,2020-06-23,5,Deliciousness in a spoonful,0,0,"I love Breyers peach ice cream. I wish it was available year round near me. Try it, you won't believe how good it is. Their strawberry is fantastic too."
20_breyers,Lor_michelle,2020-04-08,5,My favorite!,0,0,This is my absolute favorite flavor! I’m so sad the Hy-Vees in the Kansas City area quit carrying the flavor. Hope they bring it back one day!
20_breyers,Jack,2017-09-27,5,Love those peaches.,0,0,"The best Peach ice cream I have ever eaten. The peaches taste as if a bite of a juicy Peach. Can't find this flavor in Oakland, California."
20_breyers,Miamig,2019-05-20,4,Scrumptious summer splurge,0,0,Savoring Breyers Peach brings me back to childhood memories of eating it with my father’s candy store. Utterly delicious!
20_breyers,jackie 12,2018-09-16,5,Soooo good!,0,0,"Light, creamy, peachy, refreshing. A healthy alternative to more rich and sugary ice creams out there nowawadays."
20_breyers,Charles28,2020-07-28,5,My All Time Favorite,0,0,I love this ice cream. Always reminds me of summer with my family. It tastes like my Mom's homemade
20_breyers,Brigo1242,2019-03-30,1,What peaches.,0,0,My taste buds are still looking for the peaches and the taste. Please go back to the testing lab.
20_breyers,Mike8888,2020-08-28,5,The Best,0,0,"Hands down the best ice cream I have ever had.
I would buy it all the time of I could find it!"
20_breyers,LinD,2020-06-16,5,Best Flavor!!!,0,0,I love Breyers Peach Ice Cream (not Peach Cobbler). It’s my favorite flavor. I miss it!!!
20_breyers,DebiDo,2020-09-07,5,Awesome peach ice cream,0,0,"love love love this ice cream.
It's like taking a bite into a fresh, juicy, icy, peach"
20_breyers,CountCrow,2019-04-11,1,I just hate it,0,0,"No offense and all but, I personally found it terrible. I just hate fruit in general."
20_breyers,Knappj0812,2020-04-27,5,Peaches and cream,0,0,Just really really good. Creamy texture perfect .just refreshing. Can't get enough!
20_breyers,musicnut,2020-01-28,4,I love this!,0,0,"I don't understand how low rating this here... If you love peach, this is yours!"
20_breyers,Lostonthenew,2019-08-08,1,Not that good,0,0,Not very peachy. Barely a hint of peach flavor. I was very disappointed.
20_breyers,Ksmitty,2019-11-03,5,Favorite flavor,0,0,Wish I could find this flavor on the west coast it’s the best peach
20_breyers,MissingPeachIceCream,2020-07-21,1,What happened to Brewers Peach Ice Cream?,0,0,Too bad Beyers stopped making Peach Ice Cream...it was my favorite
20_breyers,Fuego123,2020-07-13,5,Great flavor!,0,0,My whole family enjoyed this flavor it was very refreshing!
20_breyers,A spano,2020-08-12,5,The Best Peach ice cream ever !!,0,0,The peach flavor is great just so creamy and Flavorful
21_breyers,Chiquita,2019-03-30,5,Bring it back!!!!,4,0,"This is my most favorite ice cream, and it also became my childrens favorite. We haven't been able to find it in stores anywhere. PLEASE BRING IT BACK!!!! Thank you :)"
21_breyers,marie789,2017-10-14,1,off taste,3,1,i usually like Breyers ice cream but was sorely disappointed in this flavor. the Chocolate flavor was gritty and off tasting. the vanilla ice cream surrounding it was also off. This is the second time I have bought this flavor thinking something was wrong with the batch. but it seems to be the Flavor itself.
21_breyers,Seria32,2017-09-28,5,Literally my favorite Breyers Ice Cream,1,0,"This ice cream has been my favorite since the first time I tried it! The vanilla and fudge balance each other perfectly and just taste phenomenal. Unfortunately, the stores where I now live don't carry this flavor which is really disappointing, but I recommend this flavor to everyone!"
21_breyers,StephanieB,2017-08-29,5,YES,1,0,"This is hands down my favorite ice cream! If you like your ice cream mostly vanilla, but want a chocolate fix - this is your ice cream. I used to resort to Moose Tracks until my husband found this one. It's also Gluten free! Major plus."
21_breyers,GEM18,2018-06-17,4,Vanilla Fudge Twerl,1,0,Love this ice cream but it is really hard to find. The closest store is almost 10 mi away. It would be melted by the time I got it home.
21_breyers,Consumer,2017-12-11,2,Should the gluten-free version look like chocolate,0,0,"Several reviews have stated they notice a change in the vanilla fudge twirl. Breyers, - plain and simple - instead of apologizing for consumer's experience please state whether this gf brand should be chocolate or vanilla. I too have opened to find chocolate instead of vanilla. Should I return this ice cream?"
21_breyers,DMNTD1,2018-05-06,1,Missing Fudge,0,0,I bought this as a change as i normally buy Coffee flavor. I was Highly Disappointed with this flavor as they forgot to add the FUDGE. I had a whole lot of Vanilla (which i do not like). It seems like the quality control on this was entirely missed. I think i will go back to Coffee.
21_breyers,Princess Cuddles,2019-01-09,4,Fudge missing,0,0,I usually only eat Breyer's vanilla fudge twirl ice cream. But it's like the fudge swirl is less than it used to be. I've been having to add chocolate syrup when I eat it over the last couple of years. Did you make a change?
21_breyers,Cbm67,2019-07-14,5,Vanilla Fudge,0,0,I grew up in Brooklyn N.Y. in the 50s. Moved to HastingsonHudon in 70s. San Diego CA on 2000. Always loved Breyers vanilla fudge and have been looking for it here. 19 years no luck. Where can I get it.
21_breyers,MacShsz34,2017-10-05,3,Lacking.....,0,1,This Vanill Fudge Swirl dairy desert is not to my recollection the same vanilla fudge ice cream I enjoyed in the 1960s 1970s. Back then there was more a vanilla presence.
21_breyers,JRD1,2018-06-10,5,Best ice cream!!!!,0,0,I have had this ice cream for thirty years or so!!! Only one I buy!! Delicious!! Just the right amount of vanilla and chocolate. Keep making this ice cream please!!!!
21_breyers,bonbry,2017-07-19,1,wrong flavor ice cream!,0,0,My husband likes vanilla fudge ice cream. The last 2 containers were not that flavor. The ice cream was chocolate. What happened?? Where is the vanilla?
21_breyers,grammy,2017-07-23,1,vanilla fudge twirl,0,0,i opened the carton to find the fudge had made the vanilla turn into chocolate ice cream and the fudge was not even showing. very disappointed.
21_breyers,Sadie,2018-07-26,5,Makes a great milkshake,0,0,"I first had Breyers vanilla fudge
When I was about 7, in South
Philadelphia, and 56 years later
In Idaho it still taste great"
21_breyers,FunkyD,2017-08-07,5,Excellent,0,0,"Tried this & found it to be one of the Best yet from Breyers! Add some
Smucker's Butterscotch Sundae Syrup & it's lights out!!!"
21_breyers,Angel75c,2018-09-05,5,One of my Favorites.,0,0,I love this flavor. It is one of my favorites and my go to for making chocolate shakes. It is excellent in a cone as well.
21_breyers,Jneer77,2018-04-04,5,One of my favorites,0,0,I love this flavor but I can't find it anywhere. I also miss your vienetta cake and ice cream sandwich ice cream.
21_breyers,AriCat,2017-12-22,5,The Best,0,0,Breyers ice cream is the best and the vanilla fudge twirl is my absolute favorite flavor
21_breyers,Bootsie,2017-09-30,5,The best...,0,0,I generally don't eat ice cream. Plz. don't bring this in my home. I can't resist!!!
21_breyers,Debbie,2017-10-09,5,Heavenly!,0,0,Your ice cream is wonderful. The Vanilla Fudge Twirl is my all-time favorite!
21_breyers,Katie1234,2018-12-30,5,So tasty!!!!!,0,0,This ice cream is divine so tasty I et it every day if not twice.
21_breyers,Murdel two,2018-02-07,5,I just love it!,0,0,"Greatest ice-cream ever,good prices,will keep buying it"
22_breyers,dibanana,2019-07-30,1,so disappointed in the change!,32,0,"I have been using Carbsmart ice cream for many years as part of a low carb diet to control diabetes. With this new recipe change that uses sorbitol and maltodextrin, both high-glycemic ingredients, and the almost double net carb increase, I am no longer able to eat it. In addition, I thought the former Carbsmart formula tasted much better. Many, many people on the low carb forums are writing about this. Please bring back the old formula. If cost is a factor, I know that many of us would be willing to pay a little more for a specialty ice cream."
22_breyers,KETOLetdown,2019-05-09,1,CARB-NOT-SO-SMART as it used to be....,31,4,"Breyers.... you had the market cornered... a great tasting product, with only 4 net carbs... I bought some a while back and had a stockpile in the freezer.. Two different nutrition labels!!! I am on a KETO diet, this was the ONLY ice cream I have bought for 4 years. To find out that you nearly DOUBLED the net carbs is a horrible decision! I can no longer ""afford"" this in my diet as I only consume 10-15 carbs a day.. I feel betrayed! BRING BACK THE OLD FORMULA!!!!!"
22_breyers,mrsmudduk,2018-03-21,5,OMG!! Absolutely the best ice cream!!,42,5,"First I tried the Carb Smart ice cream bars and they were fantastic. I was skeptical of the ice cream after trying another (much more expensive) brand. Chocolate ice cream has always been my favorite and this ice cream did not let this diabetic down!! Thank you Breyers for this wonderful ice cream!!! I can enjoy a favorite and not have to worry about carbs. And let me emphasize, ENJOY. Now, can you try making a low carb hot fudge??"
22_breyers,Blanca,2019-03-26,5,CHOCOLATE IMPRESSED!,10,1,"I am living a healthier life-style and it's difficult to find carb friendly products that taste like the real deal; and I simply have to say THANK YOU for creating an icecream that TASTES like the real thing! I was truly amazed at how comparable it is to a regular chocolate icecream, minus all the carbs and calories! Thank you for returning an icecream favorite but in a healthier version! ❤️❤️❤️"
22_breyers,Catherine2014,2017-09-02,5,"Great Taste, Great Texture",17,3,"I've tried nearly every ""keto-friendly"" ice cream out there but this is the only brand that makes low-carb ice cream that actually TASTES like regular ice cream and doesn't have the weird texture. You'd never know it wasn't the original kind. Best ice cream out there for anyone watching their carb intake."
22_breyers,Rh76,2017-07-19,5,Delicious,13,3,"I am sensitive to sugar and have been trying to reduce added sugar and haven't eaten ice cream in a while. Was delighted to see this at Walmart and bought it immediately with some reservations on whether or not it would taste artificial. After eating my first bite, I was absolutely amazed at how delicious it was! I can eat this guilt free and my boyfriend who has a huge sweet tooth also loves this!"
